"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","POS","NEG","POS/NEG","BEST_FIT","date","source","retweetcount","favoritecount","location","city","country","language"
"the amazonrainforest experienced its worst year of deforestation in over ten years in now with the coronavirus spreading throughout a highly susceptible population of indigenous people and rising… t co q eyrkb li","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","17.8123396772424","0.493047124551418","negative","18380","Instagram","1","1","England, United Kingdom",NA,NA,"English"
"the peace you can find in the amazonrainforest in ecuador is like no other in the world it will remain the same until we can travel again stayhome for now ecuadorandgalapagosinsiders t co jkvkmlefkc","2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","34.1148997549927","0.445453222112551","76.5846963530843","positive","18380","Twitter Web App","1","1","Quito, Ecuador",NA,NA,"English"
"everything you need to know about the amazonrainforest is in this article from lt gt t co mvz jyzhqp t co evt pj btd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","8.78232285939751","1.07892526745566","neutral","18380","TweetDeck","0","0","London, England",NA,NA,"English"
"just before easter our class were looking at the layers of the amazon rainforest and it s animals here are some of the amazing drawings the children created to go with their written work amazonrainforest t co sgbnhuv g ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","34.1148997549927","0.445453222112551","76.5846963530843","positive","18380","Twitter Web App","2","2","Ipswich, England",NA,NA,"English"
"amazon may have violated federal safety standards for providing inadequate protections to warehouse workers in new york the state attorney general s office says amazonfires amazonstrike amazon t co rkoz lxzy","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","8.78232285939751","1.07892526745566","neutral","18380","Twitter Web App","1","1","USA",NA,NA,"English"
"seligman’s creative curriculum this term is the amazon the children have loved drawing creatures from the rain forest and photographing them in their gardens bushes and plants brackleyschool creativecurriculum amazon amazonrainforest inspirationalart schoolart artathome t co qw mru dq ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18380","Twitter for iPhone","0","0","Brackley, Northamptonshire",NA,NA,"English"
"more on that here in a blogpost for which i never found the motivation to properly finish amazonfires t co p mul zpv","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18380","Twitter Web App","0","0","Nijmegen, Nederland",NA,NA,"English"
" area amazonforest has amazing secrets which we don t know much ufo ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","17.9196623384892","0.445453222112551","40.2279329207804","positive","18380","Twitter for Android","0","0","India",NA,NA,"English"
"biggest one the anaconda the real beast in the forest please donot hunt huntersamazon anaconda amazon amazonforest coronaupdatesindia coronaviruspandemic t co ehmyyxtv e","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral","18380","Twitter for Android","0","0","India",NA,NA,"English"
"elizabeth’s art project amazon rainforest creature she chose a poison dart frog turned out pretty cute poisondartfrog amazonrainforest artproject school watercolor danielsmithwatercolors… t co rh fktzrsq","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","9.47547003995745","1.89116342122587","neutral","18380","Instagram","0","0","Ohio",NA,NA,"English"
"the amazon is called the earth s lungs amazonforest amazon t co fimhfefrjd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18380","Twitter Web Client","0","0","Pangsha, Rajbari",NA,NA,"English"
" sadly not necessarily true in full i saw an article about amazonrainforest being cut down to plant soy we need to remember to be locavores amp to go back to familyfarms instead of industrialfarming ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","16.5333679773693","26.1492093145274","0.632270283147112","negative","18380","Twitter for iPad","0","0","Maryland, USA",NA,NA,"English"
" spiders are alluring creatures that live in nearly every corner of the globe though they may seem scary to us it would be far scarier to live in a world without them spiders eat insects and maintain the stability of ecosystems biodiversity amazonrainforest conservation t co qggjarqbr","0","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","41.8659448729645","18.5054868578024","2.26235306288701","positive","18381","Hootsuite Inc.","1","1","Austin, TX",NA,NA,"English"
"the amazonrainforest alone holds of the world’s plant species making it the largest collector of plants in the world when we support initiatives that protect rainforests we protect everything rainforests hold pc alfred runow flowers plantsoftheamazon conservation t co jst b l","3","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","25.670707456461","0.445453222112551","57.6282899800754","positive","18381","Hootsuite Inc.","4","4","Austin, TX",NA,NA,"English"
" as deforestation surges brazil moves to weaken indigenous and environmental safeguards t co hhlbhe pe stop bolsonaro amazonrainforest fightfortheamazon support indigenous people","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","9.47547003995745","1","neutral","18381","Twitter for Android","1","1","Jerusalem, Palestine",NA,NA,"English"
"new database collects data on land rights globally land rights are key to such horrible take overs like palmoil in indonesia amp amazonrainforest destruction in brazil via the countries not recognizing indigenous land rights environment humanrights t co moiecxu b","-1","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","17.2265151579293","17.8123396772424","0.967111309916146","negative","18381","Twitter for iPhone","1","1","Washington, DC",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co q evp cjrh","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18381","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
"i think mother nature is punishing us for not doing enough to save of australia and numerous other animals of amazonforest please forgive us god t co fjjeid my","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","26.3638546370209","0.445453222112551","59.1843392937894","positive","18381","Twitter for iPhone","0","0","Bhubaneswar",NA,NA,"English"
"about of the sunlight entering a rainforests is absorbed by the canopy layer leaving the understory and the forest floor with little light to survive plants on the lower levels have adapted to live with little to no sunlight pc martin edström amazonrainforest t co iepn j eur","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.0354582133129","18.5054868578024","1.73113295853689","neutral","18382","Hootsuite Inc.","1","1","Austin, TX",NA,NA,"English"
" indigenouspeoples in the amazon continue to face an enormous threat from coronavirus between lack of access to good health care and lifestyles that depend on closeness and community exposure to a virus could be detrimental to their survival covid amazonrainforest t co fvczcmm mf","-2","1.46871776464786","3.09234031207392","2.06783599555953","19.9715515571679","1.7277074477352","2.78695866252273","joy","48.2306956298165","44.9023901307771","1.0741231255028","neutral","18382","Hootsuite Inc.","0","0","Austin, TX",NA,NA,"English"
"a leisurely boat ride would be lovely right about now tb peru amazon amazonrainforest boats travel travelwithme photgraphy amateurphotography wanderlust wantogetaway amazon rainforest t co vlvjw axyx","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18382","Instagram","0","0","Ottawa, ON","Newark","United States","English"
"more of this birdy to liven up a rainy day tb peru amazon amazonrainforest parrots birds travel travelwithme wanderlust wantogetaway mariposario t co wf qthbn h","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18382","Instagram","0","0","Ottawa, ON","Iquitos","Peru","English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co w oizdknrq ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18382","Twitter Web App","4","4","Erimi , Cyprus.",NA,NA,"English"
"we have to work together to preserve the amazon solidaridad looks forward to coordinating zerodeforestation efforts in peru and colombia with amazonrainforest deforestation t co o dptfahq t co t cp edek ","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive","18382","Twitter Web App","3","3","International",NA,NA,"English"
" repost fitmermaiid you are stronger then you believe you have greater powers than you know wonder woman photography suit karma swim hair wonderwoman amazon amazonian fitness… t co o x hnmk","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","25.670707456461","0.445453222112551","57.6282899800754","positive","18382","Instagram","0","0","Florida, USA",NA,NA,"English"
" repost fitmermaiid you are stronger then you believe you have greater powers than you know wonder woman photography suit karma swim hair wonderwoman amazon amazonian fitness… t co t fzoh fu ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","25.670707456461","0.445453222112551","57.6282899800754","positive","18382","Instagram","0","0","Florida, USA",NA,NA,"English"
" seemsawful ending from a disaster of amazonforest fire to meeting a covid and a mid miracles deaths of big personalities a shock wave in humans these days proves that saveenvironment or either you will not be safe ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"25.670707456461","27.5355036756473","0.932276662117661","negative","18382","Twitter for Android","0","0","India",NA,NA,"English"
"my oc aleria elianja aleria is an amazonian assassin with a disdain for fellow humans her nickname is blazing despair due to her power to control fire myart artistsontwitter smallartist originalcharacter oc pyrokinetic assassin amazonian psychowoman t co n gi yhsc ","-4","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","anger","1.03127774142571","27.5355036756473","0.0374526557993482","negative","18382","Twitter Web App","4","4","England, United Kingdom",NA,NA,"English"
" with an amazon’s movie this is probably a way to have a few newgods or cameo i’d love to see avaduvernay attached to this project in some way if the title is called amazonian’s i think it’s to avoid a lawsuit with bezos amp co plus get in it t co hxb gzrqxc","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","26.3638546370209","26.8423564950873","0.982173627037777","negative","18382","Twitter for iPhone","0","0","Chicago, IL","Chicago","United States","English"
" canadian kaha gaya tel lene ya ghaas charne honest suggestion for u y dont u relocate to amazonforest u wont get any trouble there ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","17.2265151579293","17.8123396772424","0.967111309916146","negative","18382","Twitter for Android","0","0","Reju Landscape",NA,NA,"English"
"picture your happy place we want you to remember your best experiences and the moments you felt most present this is the perfect time to awaken the best version of you sunset amazoniansky amazonrainforest junglelodge brazil memoriesjumalodge t co lscittdsql","4","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","43.2522392340844","0.445453222112551","97.0971520398074","positive","18382","Hootsuite Inc.","0","0","Southeast of Manaus, Amazon",NA,NA,"English"
"rainforest fact of the amazon rainforest has now been destroyed and is being used for animal agriculture plantbaseduni food thought university ukuniversities nobeef plantbased animalagriculture climatechange climateemergency climatebreakdown amazonrainforest t co cu qiaum","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18382","Twitter Web App","3","3","United Kingdom",NA,NA,"English"
"happy birthday to our princess of themyscira amazonian princess wonder woman gadot t co mt ragsndo","2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive","18382","Twitter for Android","0","0","India",NA,NA,"English"
"we all waited for the year but who knew it is going to be the worst year of our lives irrfankhan rishikapoor coronavirus lockdown amazonforest kobebryant","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","9.47547003995745","0.108836578774127","negative","18382","Twitter for Android","0","0","Aukat mai",NA,NA,"English"
"most favourite dialogue of his film jab tk hai jaan jabtakhaijaan i just want to delete this firstly amazonforest then huge loss of humans due to covid pandemic and we loss two versatile nd talented icon of our film industry rip riprishikapoor irrfankhan t co ozy ruq","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"50.3101371714963","17.8123396772424","2.82445417520159","positive","18382","Twitter for Android","0","0","",NA,NA,"English"
" hervinkhalaf was an amazonian a civil engineer who became one of the most important female leaders in rojava sdf she impressed people with her intelligence strength compassion amp humbleness she was wholeheartedly devoted to the kurdish cause amp we need more like her t co ketbznoul ","6","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","58.0611822894681","8.78232285939751","6.61114186064565","positive","18382","Twitter for iPhone","1","1","",NA,NA,"English"
"deep into the jungle amazonrainforest t co ctywxlqeos","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","8.78232285939751","0.117426534862834","negative","18382","Twitter Web App","1","1","",NA,NA,"English"
" stop animal agriculture just stop the world is burning so humans can eat carcasses of tortured animals climatecrisis covid amazonfires deadoceans speciesextinction vegan","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","8.78232285939751","2.0404240000485","positive","18382","Twitter for iPhone","0","0","NYC/ Jersey City, NJ",NA,NA,"English"
" bolsonaro must resign for the sake of brazil brazilians and amazon forest bolsonarovirus brazil brazilian amazonrainforest wildlife","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18383","Twitter for Android","2","2","India",NA,NA,"English"
"the brazilian rainforest is being cleared at a record rate why is this not front page news amazonrainforest bolsonaro","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","Twitter for iPhone","0","0","London",NA,NA,"English"
"experts have warned that deforestation of the amazonrainforest could lead to new pandemics similar to covid as changes in landuse have been causally linked to the appearance of viruses such as ebola and hiv see the article here t co ltk ctqhhv","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","Hootsuite Inc.","1","1","",NA,NA,"English"
"well done year for the superb home learning taking place this week you are all stars seesaw fluentinfive amazonrainforest t co gosmlgk zq","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"33.4217525744328","0.445453222112551","75.0286470393703","positive","18383","Twitter Web App","4","4","",NA,NA,"English"
" never misses thala related things happy to be an amazonian valimai hbddearestthalaajith t co fzbc ghw d","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18383","Twitter for Android","3","3","Bengaluru South, India",NA,NA,"English"
" all i want to know is why none of the male contestants are shooting their shot at she is the total package babe amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","17.1191924966825","1.04675862146897","neutral","18383","Twitter Web App","0","0","",NA,NA,"English"
"the rainforest in the congo is losing the ability to absorb carbon dioxide the same has been seen in the amazonrainforest raising concerns that the world’s two largest rainforests may eventually add to globalwarming t co zekt h vj t co sgrorweyi","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","18.5054868578024","0.474579400524914","negative","18383","Twitter for iPhone","0","0","London UK",NA,NA,"English"
"if you can t visit the ecuadorian rainforest now we bring the amazon to you stayhome togetherstronger traveldreams hope sanilodge mandaripanga amazonrainforest indigenous yasuni purenature… t co scgfnd uod","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18383","Instagram","0","0","Ecuador",NA,NA,"English"
"within weeks the company has turned and accomodated to the current health situation in the globe this is how we are taking care health takingcare safetyculture safetyfirst amazon amazonian bestemployer t co typne pivj","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","LinkedIn","0","0","Toronto",NA,NA,"English"
"we all have to take action to defendthedefenders of the forest no climate justice can take place without indigenous rights deforestation amazonforest t co kmybvnwtp","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"16.5333679773693","0.445453222112551","37.1158342933523","positive","18384","Twitter Web App","0","0","HIMAVAT",NA,NA,"English"
" how about us stop encroachment into their land ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","8.78232285939751","0.117426534862834","negative","18384","Twitter for iPhone","0","0","United States",NA,NA,"English"
"do whatever you can to help conserve our limited forests rainforests woods etc they re all we have you dont even have to do something massive raising awareness also matters donate to conservation organisations amazonrainforest amazon earthquake earth covid ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"16.5333679773693","17.1191924966825","0.965779663998364","negative","18384","Twitter for Android","0","0","",NA,NA,"English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co zk t ybmg ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18384","Twitter Web Client","0","0","Manhattan, NY",NA,NA,"English"
" was in the dry conditions makes the forest more fire prone thus the risk of amazonian wildfires is very high the high fire risk may cause loggers to clear land faster to ensure that trees don’t burn policy makers and have to implement policies to protect amazons ","0","7.34083555412328","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","anger","24.2844130953411","17.8123396772424","1.36334774293394","neutral","18384","Twitter for iPhone","0","0","",NA,NA,"English"
"reposted from comicbookshipper diana is bae dianaprince wonderwoman goddessoftruth amazonian womanofwonder lassooftruth supermansgirlfriend superman comicbookladies memes waifu dccomics regrann t co xebrupsvdl","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18384","Instagram","1","1","Rio de Janeiro, Brasil",NA,NA,"English"
"she was cutting up so i sent her to time out amazonian kylinakurves photographer me duhh thickwomen tallwomen curvy dominantsubmissive t co umdrizjtq ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18384","Instagram","0","0","Atlanta GA ",NA,NA,"English"
"dear brazil please get out of presidential chair as soon as possible he is a total disaster stopbolsonaro amazonforest coronavirus indigenouspeople","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","17.9196623384892","26.8423564950873","0.667589015210675","negative","18384","Twitter Web App","0","0","RT <U+2260> Like",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co nipup ofks","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18384","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
"impeach the eco terrorist now amazonfires t co kvjk ehlgx","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","9.47547003995745","0.926848253686942","negative","18384","Twitter for iPhone","0","0","",NA,NA,"English"
"watching murder to mercy the cyntoia brown story while waiting for my morning shift amazon amazonvestlife cyntoiabrown netflix amazonian amazon aza t co baocn rk ","0","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","9.47547003995745","8.78232285939751","1.07892526745566","neutral","18384","Instagram","0","0","Glendale, Arizona, USA","Phoenix","United States","English"
"product photography editing product infographic hire me t co mekceac xa amazonprime amazonfashion amazonfresh amazonforest amazonreviewer amazonfinds amazonhome amazonseller amazonsellers amazondeals amazonjungle amazonkindle fiverr amazone amazonfba t co ppflqah t","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18385","Twitter Web App","0","0","USA ",NA,NA,"English"
" of destruction of the amazonrainforest is for cattle ranching raising cows for dead meat amp dairy the remaining is mostly to grow and then cut down trees to produce palmoil paper products amp wood humanssuck","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","34.4860789518123","0.029904175040216","negative","18385","Twitter Web App","0","0","SEAtown, WA",NA,NA,"English"
"one change a week to rebuild our planet want to save the amazonrainforest buy organiceggs t co emhcnmwfil t co bs coco e","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18385","Twitter Web App","0","0","Vienna AUSTRIA",NA,NA,"English"
"i am an essential worker putting my health on the line for my people amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18385","Twitter for iPhone","0","0","Union City, GA","East Point","United States","English"
" we are on the eve of a genocide brazil urged to save amazon tribes from covid open letter by photojournalist sebastião salgado and global figures warns disease could decimate indigenous peoples t co xrudcusl n amazonrainforest","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","17.8123396772424","0.493047124551418","negative","18385","Twitter Web App","0","0","Rio de Janeiro, Brasil",NA,NA,"English"
"have you ben growing anything our partner project in the amazonrainforest have t co vp oylcdr t co ke angnnhh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18385","Hootsuite Inc.","0","0","Global",NA,NA,"English"
"bolsonaro— brazil s own donald trump—can t be trusted with the survival of amazonian tribes we need strong international pressure to compel the government to protect them indigenous humanrights t co imnwtthhyr","4","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","24.2844130953411","17.8123396772424","1.36334774293394","neutral","18385","Twitter Web App","0","0","Toronto, Ontario",NA,NA,"English"
"the kinda amazon i like being delivered to my window amazon rainforest balcony rain waterfall forest rainforests amazonrainforest home indianforests forestphotography wildplanet bwphotography landscapephotography landscape forestlandsca… t co bfatext n t co nxcvklfwqh","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18385","IFTTT","0","0","India",NA,NA,"English"
" reasons why i decided to live in the wild away from human civilization t co vhqgr um climatechange amazonrainforest amazonrainforest conservation climate oneworld globalwarming environmental sustainable sustainability animals environment nature t co qcf klny n","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.0354582133129","8.78232285939751","3.6477203954115","positive","18385","Twitter Web App","0","0","Gurgaon, India",NA,NA,"English"
"we have already imagined the day when eco criminals like brazil s bolsonaro are hauled before the in the hague charged with ecocide but such large scale environmental destruction is also a crime against humanity omnicide amazonrainforest t co jo icc fje","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.7286053938729","17.1191924966825","1.91180777949751","neutral","18385","Twitter for Android","2","2","Melbourne, Australia",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfreebies amazongiftcard why get a discount from this link us t co umrtcutqvv uk t co qc xzkyvci t co uyy ib fn","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","18.5054868578024","0.0557282145209216","negative","18386","Twitter for Android","1","1","1145 Maxwell  Farm Road",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfinds amazonfreebies amazongiftcard amazoncoupons us t co umrtcutqvv uk t co qc xzkyvci t co d r gtsfb ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","1145 Maxwell  Farm Road",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfinds amazonfreebies amazongiftcard amazoncoupons us t co umrtcutqvv uk t co qc xzkyvci t co ysed xyp","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","1145 Maxwell  Farm Road",NA,NA,"English"
"join us tomorrow for givingtuesdaynow to support rainforestprotection wildlife conservation and community empowerment rainforests climatechange conservation wildlife biodiversity ecosystems amazonrainforest indigenouscommunities sustainableeconomies t co dgw jxb","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18386","Hootsuite Inc.","0","0","Austin, TX",NA,NA,"English"
"ecuador to sell a third of its amazon rainforest to chinese oil companies t co qowowkdggr ecology amazonrainforest oil gas energy canada climate farmers carbontaxlies aus","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","9.47547003995745","0.108836578774127","negative","18386","Twitter Web Client","2","2","Alberta, Canadian Rockies",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co w o ix ktl","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
"we should also be cheering for the protectors of the amazonrainforest some of whom are losing their lives to assassins as they try to keep the whole world alive t co h glenuven t co dwloyxpp i","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","17.8123396772424","0.531961000724885","negative","18386","Twitter Web App","1","1","Takoma Park, MD",NA,NA,"English"
" amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","New York City",NA,NA,"English"
